Row ID,Order ID,order_date,ship_date,customer_name,Customer ID,segment,category,sub_category,product_name,country,city,state,region,ship_mode,sales
6252,CA-2015-101147,2015-12-02,2015-12-04,Matt Collins,MC-17575,Consumer,Office Supplies,Appliances,Staple holder,United States,Chicago,Illinois,Central,First Class,2.394
6253,CA-2015-165806,2015-04-07,2015-04-07,Valerie Mitchum,VM-21685,Home Office,Office Supplies,Paper,Xerox 226,United States,Marietta,Georgia,South,Same Day,58.32
6254,CA-2015-165806,2015-04-07,2015-04-07,Valerie Mitchum,VM-21685,Home Office,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,United States,Marietta,Georgia,South,Same Day,200.97
6255,CA-2016-151624,2016-09-08,2016-09-14,Victoria Wilson,VW-21775,Corporate,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,United States,Montgomery,Alabama,South,Standard Class,21.36
6256,CA-2018-139444,2018-09-09,2018-09-15,Grace Kelly,GK-14620,Corporate,Office Supplies,Labels,Avery 511,United States,Plano,Texas,Central,Standard Class,9.856
6257,CA-2016-133977,2016-09-06,2016-09-08,Alyssa Tate,AT-10435,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,United States,Tamarac,Florida,South,Second Class,3.444
6258,CA-2018-141425,2018-11-02,2018-11-06,Anthony Rawles,AR-10825,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,United States,Columbus,Ohio,East,Second Class,384.592
6259,CA-2016-133536,2016-03-28,2016-03-30,John Huston,JH-15820,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,United States,New York City,New York,East,Second Class,22.92
6260,CA-2016-150441,2016-08-13,2016-08-17,Ralph Arnett,RA-19285,Consumer,Office Supplies,Binders,Avery Round Ring Poly Binders,United States,Richmond,Indiana,Central,Second Class,11.36
6261,CA-2016-162607,2016-05-12,2016-05-18,Rose O'Brian,RO-19780,Consumer,Office Supplies,Binders,Prestige Round Ring Binders,United States,Seattle,Washington,West,Standard Class,14.592
6262,CA-2018-103506,2018-07-23,2018-07-27,Lisa Ryan,LR-17035,Corporate,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",United States,Long Beach,New York,East,Standard Class,41.4
6263,CA-2017-132479,2017-09-24,2017-09-26,Michael Kennedy,MK-17905,Corporate,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,United States,Rockford,Illinois,Central,First Class,442.372
6264,CA-2018-160724,2018-05-05,2018-05-10,Yana Sorensen,YS-21880,Corporate,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,United States,Columbus,Georgia,South,Standard Class,34.5
6265,US-2017-115952,2017-10-06,2017-10-06,Jonathan Howell,JH-15910,Consumer,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,United States,Tulsa,Oklahoma,Central,Same Day,28.85
6266,CA-2015-146731,2015-11-03,2015-11-08,Annie Thurman,AT-10735,Consumer,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",United States,Nashville,Tennessee,South,Standard Class,3.488
6267,CA-2015-146731,2015-11-03,2015-11-08,Annie Thurman,AT-10735,Consumer,Office Supplies,Paper,Xerox 1884,United States,Nashville,Tennessee,South,Standard Class,143.856
6268,CA-2016-115392,2016-10-01,2016-10-04,Robert Marley,RM-19675,Home Office,Technology,Phones,Cisco SPA301,United States,Cambridge,Massachusetts,East,Second Class,311.98
6269,CA-2016-115392,2016-10-01,2016-10-04,Robert Marley,RM-19675,Home Office,Office Supplies,Binders,Avery Non-Stick Binders,United States,Cambridge,Massachusetts,East,Second Class,22.45
6270,CA-2018-102379,2018-12-02,2018-12-06,Brenda Bowman,BB-11545,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,United States,Oakland,California,West,Standard Class,39.992
6271,CA-2018-102379,2018-12-02,2018-12-06,Brenda Bowman,BB-11545,Corporate,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,United States,Oakland,California,West,Standard Class,1159.056
6272,CA-2018-102379,2018-12-02,2018-12-06,Brenda Bowman,BB-11545,Corporate,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,United States,Oakland,California,West,Standard Class,179.9
6273,CA-2018-149706,2018-12-11,2018-12-12,Alejandro Savely,AS-10285,Corporate,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,United States,Palatine,Illinois,Central,First Class,116.312
6274,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,United States,Seattle,Washington,West,Second Class,12.42
6275,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Technology,Accessories,First Data TMFD35 PIN Pad,United States,Seattle,Washington,West,Second Class,428.4
6276,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",United States,Seattle,Washington,West,Second Class,24.75
6277,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Office Supplies,Labels,Round Specialty Laser Printer Labels,United States,Seattle,Washington,West,Second Class,87.71
6278,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Office Supplies,Storage,Home/Office Personal File Carts,United States,Seattle,Washington,West,Second Class,69.52
6279,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,United States,Seattle,Washington,West,Second Class,20.784
6280,US-2017-139087,2017-07-17,2017-07-22,Dennis Kane,DK-13375,Consumer,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",United States,Seattle,Washington,West,Second Class,12.816
6281,CA-2018-152226,2018-05-12,2018-05-16,Jonathan Howell,JH-15910,Consumer,Office Supplies,Labels,Avery 501,United States,Cincinnati,Ohio,East,Standard Class,5.904
6282,CA-2016-116484,2016-11-20,2016-11-26,Jamie Kunitz,JK-15205,Consumer,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,United States,Marion,Ohio,East,Standard Class,63.824
6283,CA-2016-116484,2016-11-20,2016-11-26,Jamie Kunitz,JK-15205,Consumer,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",United States,Marion,Ohio,East,Standard Class,141.552
6284,CA-2017-100944,2017-09-24,2017-09-28,Edward Hooks,EH-13765,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",United States,Los Angeles,California,West,Standard Class,304.9
6285,CA-2017-100944,2017-09-24,2017-09-28,Edward Hooks,EH-13765,Corporate,Furniture,Chairs,Hon Olson Stacker Stools,United States,Los Angeles,California,West,Standard Class,563.24
6286,CA-2017-125080,2017-10-21,2017-10-26,Victoria Wilson,VW-21775,Corporate,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",United States,Lakewood,Ohio,East,Standard Class,661.176
6287,CA-2017-121020,2017-10-24,2017-10-31,Catherine Glotzbach,CG-12040,Home Office,Technology,Phones,Apple iPhone 5C,United States,Lebanon,Tennessee,South,Standard Class,239.976
6288,CA-2015-100090,2015-07-08,2015-07-12,Ed Braxton,EB-13705,Corporate,Furniture,Tables,Hon 2111 Invitation Series Corner Table,United States,San Francisco,California,West,Standard Class,502.488
6289,CA-2015-100090,2015-07-08,2015-07-12,Ed Braxton,EB-13705,Corporate,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",United States,San Francisco,California,West,Standard Class,196.704
6290,US-2016-139675,2016-03-13,2016-03-18,Nicole Fjeld,NF-18595,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,United States,Chico,California,West,Second Class,915.136
6291,US-2016-139675,2016-03-13,2016-03-18,Nicole Fjeld,NF-18595,Home Office,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,United States,Chico,California,West,Second Class,327.76
6292,CA-2018-143756,2018-12-02,2018-12-05,Max Engle,ME-17725,Consumer,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,United States,Salem,Virginia,South,First Class,701.96
6293,CA-2016-151253,2016-04-22,2016-04-26,Annie Zypern,AZ-10750,Consumer,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",United States,Los Angeles,California,West,Standard Class,88.776
6294,CA-2016-151253,2016-04-22,2016-04-26,Annie Zypern,AZ-10750,Consumer,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,United States,Los Angeles,California,West,Standard Class,64.14
6295,CA-2015-141152,2015-09-16,2015-09-19,Randy Ferguson,RF-19345,Corporate,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",United States,New York City,New York,East,First Class,33.552
6296,CA-2015-141313,2015-12-28,2016-01-01,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,United States,Beverly,Massachusetts,East,Standard Class,1737.18
6297,CA-2015-141313,2015-12-28,2016-01-01,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",United States,Beverly,Massachusetts,East,Standard Class,704.25
6298,CA-2015-141313,2015-12-28,2016-01-01,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Paper,Xerox 1906,United States,Beverly,Massachusetts,East,Standard Class,141.76
6299,CA-2015-169852,2015-10-21,2015-10-26,Sylvia Foulston,SF-20965,Corporate,Office Supplies,Binders,Plastic Binding Combs,United States,San Diego,California,West,Standard Class,36.36
6300,CA-2018-107314,2018-11-30,2018-12-03,Maria Zettner,MZ-17335,Home Office,Furniture,Furnishings,Contemporary Borderless Frame,United States,San Francisco,California,West,First Class,25.83
6301,US-2015-161305,2015-06-06,2015-06-12,Sarah Bern,SB-20170,Consumer,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",United States,Chicago,Illinois,Central,Standard Class,24.588
6302,US-2015-161305,2015-06-06,2015-06-12,Sarah Bern,SB-20170,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",United States,Chicago,Illinois,Central,Standard Class,13.984
6303,CA-2018-166919,2018-11-23,2018-11-27,Alan Hwang,AH-10210,Consumer,Technology,Phones,Panasonic KX TS208W Corded phone,United States,Dallas,Texas,Central,Standard Class,195.96
6304,CA-2018-162712,2018-06-18,2018-06-20,Neil Knudson,NK-18490,Home Office,Office Supplies,Paper,Xerox 1925,United States,Corpus Christi,Texas,Central,Second Class,74.352
6305,CA-2018-107552,2018-05-05,2018-05-05,Arianne Irving,AI-10855,Consumer,Office Supplies,Paper,Xerox 1923,United States,New York City,New York,East,Same Day,6.68
6306,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,United States,Eugene,Oregon,West,Second Class,17.584
6307,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",United States,Eugene,Oregon,West,Second Class,104.784
6308,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,United States,Eugene,Oregon,West,Second Class,47.952
6309,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,United States,Eugene,Oregon,West,Second Class,650.352
6310,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",United States,Eugene,Oregon,West,Second Class,629.184
6311,CA-2017-163328,2017-11-04,2017-11-06,Tracy Poddar,TP-21565,Corporate,Office Supplies,Paper,Xerox 1887,United States,Eugene,Oregon,West,Second Class,15.176
6312,CA-2015-112837,2015-09-11,2015-09-16,Liz Willingham,LW-17125,Consumer,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",United States,Oxnard,California,West,Standard Class,127.95
6313,CA-2018-120019,2018-02-16,2018-02-21,Nat Gilpin,NG-18355,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,United States,Fairfield,Connecticut,East,Standard Class,579.51
6314,CA-2018-120019,2018-02-16,2018-02-21,Nat Gilpin,NG-18355,Corporate,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",United States,Fairfield,Connecticut,East,Standard Class,14.99
6315,CA-2015-100762,2015-11-24,2015-11-29,Nat Gilpin,NG-18355,Corporate,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",United States,Jackson,Michigan,Central,Standard Class,151.92
6316,CA-2015-100762,2015-11-24,2015-11-29,Nat Gilpin,NG-18355,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",United States,Jackson,Michigan,Central,Standard Class,196.62
6317,CA-2015-100762,2015-11-24,2015-11-29,Nat Gilpin,NG-18355,Corporate,Office Supplies,Paper,Xerox 1885,United States,Jackson,Michigan,Central,Standard Class,144.12
6318,CA-2015-100762,2015-11-24,2015-11-29,Nat Gilpin,NG-18355,Corporate,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",United States,Jackson,Michigan,Central,Standard Class,15.96
6319,CA-2018-161459,2018-11-25,2018-11-29,Edward Becker,EB-13750,Corporate,Technology,Phones,PayAnywhere Card Reader,United States,Laguna Niguel,California,West,Second Class,39.96
6320,CA-2018-161459,2018-11-25,2018-11-29,Edward Becker,EB-13750,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",United States,Laguna Niguel,California,West,Second Class,34.08
6321,CA-2018-160017,2018-09-28,2018-10-02,Sung Pak,SP-20860,Corporate,Office Supplies,Paper,Xerox 220,United States,Jacksonville,Florida,South,Standard Class,10.368
6322,CA-2015-123316,2015-10-13,2015-10-17,Sibella Parks,SP-20545,Corporate,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,United States,Mount Vernon,New York,East,Standard Class,7.752
6323,CA-2015-141299,2015-06-03,2015-06-07,Ross Baird,RB-19795,Home Office,Office Supplies,Envelopes,Security-Tint Envelopes,United States,Midland,Michigan,Central,Second Class,15.28
6324,CA-2015-104402,2015-06-17,2015-06-23,Duane Benoit,DB-13660,Consumer,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,United States,Newark,Delaware,East,Standard Class,65.97
6325,CA-2016-110289,2016-10-29,2016-11-02,Nona Balk,NB-18655,Corporate,Office Supplies,Paper,Xerox 1898,United States,San Francisco,California,West,Standard Class,33.4
6326,CA-2016-110289,2016-10-29,2016-11-02,Nona Balk,NB-18655,Corporate,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",United States,San Francisco,California,West,Standard Class,210.84
6327,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,United States,Westland,Michigan,Central,Standard Class,13.98
6328,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,United States,Westland,Michigan,Central,Standard Class,272.94
6329,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",United States,Westland,Michigan,Central,Standard Class,19.05
6330,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",United States,Westland,Michigan,Central,Standard Class,247.716
6331,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,United States,Westland,Michigan,Central,Standard Class,66.58
6332,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,United States,Westland,Michigan,Central,Standard Class,43.92
6333,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Furniture,Furnishings,Ultra Door Push Plate,United States,Westland,Michigan,Central,Standard Class,14.73
6334,CA-2015-167927,2015-01-20,2015-01-26,Xylona Preis,XP-21865,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,United States,Westland,Michigan,Central,Standard Class,29.7
6335,CA-2015-133305,2015-07-11,2015-07-15,Mark Hamilton,MH-17455,Consumer,Office Supplies,Paper,Xerox 1881,United States,New York City,New York,East,Standard Class,49.12
6336,CA-2015-133305,2015-07-11,2015-07-15,Mark Hamilton,MH-17455,Consumer,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,United States,New York City,New York,East,Standard Class,18.28
6337,CA-2017-165995,2017-08-30,2017-09-06,Bruce Geld,BG-11740,Consumer,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",United States,Los Angeles,California,West,Standard Class,47.04
6338,CA-2017-165995,2017-08-30,2017-09-06,Bruce Geld,BG-11740,Consumer,Technology,Phones,Panasonic KX TS3282W Corded phone,United States,Los Angeles,California,West,Standard Class,339.96
6339,CA-2018-143112,2018-10-05,2018-10-09,Todd Sumrall,TS-21370,Corporate,Technology,Phones,Samsung HM1900 Bluetooth Headset,United States,New York City,New York,East,Standard Class,87.8
6340,CA-2018-143112,2018-10-05,2018-10-09,Todd Sumrall,TS-21370,Corporate,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",United States,New York City,New York,East,Standard Class,221.382
6341,CA-2018-143112,2018-10-05,2018-10-09,Todd Sumrall,TS-21370,Corporate,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",United States,New York City,New York,East,Standard Class,5199.96
6342,US-2017-105830,2017-12-31,2018-01-02,Duane Benoit,DB-13660,Consumer,Office Supplies,Storage,Tennsco Industrial Shelving,United States,Lancaster,Ohio,East,First Class,156.512
6343,CA-2016-146255,2016-03-07,2016-03-10,Eugene Moren,EM-14140,Home Office,Technology,Accessories,Microsoft Sculpt Comfort Mouse,United States,Newark,Delaware,East,First Class,119.85
6344,CA-2016-146255,2016-03-07,2016-03-10,Eugene Moren,EM-14140,Home Office,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",United States,Newark,Delaware,East,First Class,30.44
6345,CA-2016-146255,2016-03-07,2016-03-10,Eugene Moren,EM-14140,Home Office,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,United States,Newark,Delaware,East,First Class,69.28
6346,CA-2016-146255,2016-03-07,2016-03-10,Eugene Moren,EM-14140,Home Office,Technology,Phones,LG G3,United States,Newark,Delaware,East,First Class,587.97
6347,CA-2018-104822,2018-10-20,2018-10-20,Rick Bensley,RB-19465,Home Office,Office Supplies,Labels,Avery 478,United States,New York City,New York,East,Same Day,24.55
6348,CA-2016-104486,2016-05-01,2016-05-06,Patrick O'Brill,PO-18850,Consumer,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",United States,San Francisco,California,West,Standard Class,12.176
6349,CA-2016-104486,2016-05-01,2016-05-06,Patrick O'Brill,PO-18850,Consumer,Office Supplies,Storage,Eldon Simplefile Box Office,United States,San Francisco,California,West,Standard Class,37.32
6350,CA-2016-104486,2016-05-01,2016-05-06,Patrick O'Brill,PO-18850,Consumer,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",United States,San Francisco,California,West,Standard Class,35.06
6351,CA-2018-161557,2018-09-03,2018-09-08,Arthur Gainer,AG-10900,Consumer,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,United States,Dallas,Texas,Central,Standard Class,108.4
6352,CA-2018-161130,2018-11-03,2018-11-08,Beth Fritzler,BF-11275,Corporate,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,United States,Miami,Florida,South,Standard Class,361.376
6353,US-2016-161347,2016-09-13,2016-09-19,Harry Greene,HG-14845,Consumer,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",United States,Philadelphia,Pennsylvania,East,Standard Class,2.412
6354,US-2016-109015,2016-09-06,2016-09-12,Brendan Sweed,BS-11590,Corporate,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,United States,New York City,New York,East,Standard Class,8.39
6355,US-2016-109015,2016-09-06,2016-09-12,Brendan Sweed,BS-11590,Corporate,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,United States,New York City,New York,East,Standard Class,337.98
6356,CA-2015-110611,2015-10-06,2015-10-13,Joy Daniels,JD-16015,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",United States,Philadelphia,Pennsylvania,East,Standard Class,83.92
6357,CA-2018-139080,2018-01-23,2018-01-28,Chris Selesnick,CS-12250,Corporate,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,United States,Seattle,Washington,West,Standard Class,19.68
6358,CA-2018-139080,2018-01-23,2018-01-28,Chris Selesnick,CS-12250,Corporate,Office Supplies,Paper,Xerox 212,United States,Seattle,Washington,West,Standard Class,25.92
6359,CA-2018-139080,2018-01-23,2018-01-28,Chris Selesnick,CS-12250,Corporate,Office Supplies,Paper,Xerox 192,United States,Seattle,Washington,West,Standard Class,6.48
6360,CA-2018-139080,2018-01-23,2018-01-28,Chris Selesnick,CS-12250,Corporate,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,United States,Seattle,Washington,West,Standard Class,86.352
6361,CA-2016-115693,2016-12-10,2016-12-15,Frank Carlisle,FC-14245,Home Office,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",United States,Los Angeles,California,West,Standard Class,56.3
6362,US-2015-107993,2015-11-25,2015-11-30,Sanjit Engle,SE-20110,Consumer,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,United States,Springfield,Oregon,West,Standard Class,51.016
6363,CA-2018-110443,2018-11-21,2018-11-25,Chloris Kastensmidt,CK-12205,Consumer,Office Supplies,Binders,Vinyl Sectional Post Binders,United States,Renton,Washington,West,Standard Class,150.8
6364,CA-2018-110443,2018-11-21,2018-11-25,Chloris Kastensmidt,CK-12205,Consumer,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",United States,Renton,Washington,West,Standard Class,1039.992
6365,CA-2018-110443,2018-11-21,2018-11-25,Chloris Kastensmidt,CK-12205,Consumer,Office Supplies,Paper,Xerox 209,United States,Renton,Washington,West,Standard Class,51.84
6366,CA-2018-144848,2018-04-04,2018-04-05,Darrin Sayre,DS-13030,Home Office,Technology,Phones,Panasonic KX - TS880B Telephone,United States,New York City,New York,East,First Class,41.22
6367,CA-2018-144848,2018-04-04,2018-04-05,Darrin Sayre,DS-13030,Home Office,Office Supplies,Supplies,Premier Automatic Letter Opener,United States,New York City,New York,East,First Class,240.37
6368,CA-2018-144848,2018-04-04,2018-04-05,Darrin Sayre,DS-13030,Home Office,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,United States,New York City,New York,East,First Class,119.02
6369,US-2018-147998,2018-05-19,2018-05-24,Sue Ann Reed,SA-20830,Consumer,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,United States,San Jose,California,West,Standard Class,133.12
6370,CA-2017-103919,2017-10-03,2017-10-07,Tracy Poddar,TP-21565,Corporate,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",United States,Grand Prairie,Texas,Central,Standard Class,38.08
6371,CA-2017-113425,2017-11-21,2017-11-21,Julie Kriz,JK-16120,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",United States,New York City,New York,East,Same Day,113.568
6372,CA-2018-143035,2018-10-03,2018-10-05,Chuck Clark,CC-12430,Home Office,Furniture,Furnishings,Magnifier Swing Arm Lamp,United States,New York City,New York,East,Second Class,83.92
6373,CA-2018-143035,2018-10-03,2018-10-05,Chuck Clark,CC-12430,Home Office,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",United States,New York City,New York,East,Second Class,6.63
6374,CA-2018-143035,2018-10-03,2018-10-05,Chuck Clark,CC-12430,Home Office,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,United States,New York City,New York,East,Second Class,371.97
6375,CA-2015-107811,2015-04-29,2015-05-03,Laura Armstrong,LA-16780,Corporate,Furniture,Chairs,Global Leather Executive Chair,United States,Memphis,Tennessee,South,Standard Class,561.584
6376,CA-2015-107811,2015-04-29,2015-05-03,Laura Armstrong,LA-16780,Corporate,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,United States,Memphis,Tennessee,South,Standard Class,99.92
6377,CA-2017-163216,2017-10-07,2017-10-10,Arthur Wiediger,AW-10930,Home Office,Office Supplies,Labels,Avery 511,United States,Philadelphia,Pennsylvania,East,First Class,4.928
6378,US-2017-116442,2017-12-15,2017-12-22,Benjamin Patterson,BP-11230,Consumer,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",United States,Los Angeles,California,West,Standard Class,14.76
6379,CA-2018-150623,2018-04-10,2018-04-14,Dennis Bolton,DB-13360,Home Office,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,United States,Waterbury,Connecticut,East,Standard Class,99.99
6380,CA-2018-150623,2018-04-10,2018-04-14,Dennis Bolton,DB-13360,Home Office,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,United States,Waterbury,Connecticut,East,Standard Class,286.15
6381,US-2015-163797,2015-04-08,2015-04-13,Pauline Chand,PC-19000,Home Office,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",United States,Chandler,Arizona,West,Standard Class,49.792
6382,CA-2017-127236,2017-03-29,2017-04-02,Troy Blackwell,TB-21595,Consumer,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",United States,Springfield,Ohio,East,Standard Class,299.975
6383,CA-2017-127236,2017-03-29,2017-04-02,Troy Blackwell,TB-21595,Consumer,Technology,Phones,Clearsounds A400,United States,Springfield,Ohio,East,Standard Class,158.376
6384,US-2018-104661,2018-01-15,2018-01-18,Tim Brockman,TB-21250,Consumer,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",United States,Austin,Texas,Central,First Class,32.784
6385,US-2018-104661,2018-01-15,2018-01-18,Tim Brockman,TB-21250,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,United States,Austin,Texas,Central,First Class,47.984
6386,US-2018-104661,2018-01-15,2018-01-18,Tim Brockman,TB-21250,Consumer,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",United States,Austin,Texas,Central,First Class,62.592
6387,US-2018-104661,2018-01-15,2018-01-18,Tim Brockman,TB-21250,Consumer,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,United States,Austin,Texas,Central,First Class,4.276
6388,CA-2015-134103,2015-01-30,2015-02-04,Mike Vittorini,MV-18190,Consumer,Office Supplies,Paper,Xerox 1972,United States,Detroit,Michigan,Central,Standard Class,10.56
